domain,org_type,org_name,source,source_ref,is_active,notes
uppsalawaldorfskola.nu,enskild_huvudman,STIFTELSEN UPPSALA WALDORFSKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8176031154,true,
urfjall.se,enskild_huvudman,UBIM,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8132002497,true,
utsikten.org,enskild_huvudman,I UR OCH SKUR UTSIKTEN GÖTEBORG EK FÖR,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164446945,true,
utvecklingscentrum.se,enskild_huvudman,Fjällbyns Gymnasieskola i Funäsdalen AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564001534,true,
utvecklingspedagogik.se,enskild_huvudman,Utvecklingspedagogik Sverige Aktiebolag,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564715729,true,
vackstanas.se,enskild_huvudman,STIFTELSEN OTTO OCH SIGNE BROMS HEMSKOLA Å VACKSTANÄS,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8156000690,true,
vallentunafriskola.se,enskild_huvudman,VALLENTUNA FRISKOLA AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565736187,true,
vallentunaims.se,enskild_huvudman,VIMS AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568591555,false,
varfruberga.se,enskild_huvudman,Vårfruberga Utbildning AB (svb),skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5591438840,true,
varingaskolan.se,enskild_huvudman,VÄRINGASKOLANS FÖRÄLDRAFÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8148010682,true,
varmskogsfriskola.se,enskild_huvudman,Föräldrakooperativet Värmskog Ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164512886,true,
vasaskolan.net,enskild_huvudman,STIFTELSEN FÖR KRISTNA SKOLOR,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8572027434,true,
vasastansmontessoriskola.se,enskild_huvudman,VASASTANS MONTESSORIFÖRSKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8020120971,true,
vastanaskolan.se,enskild_huvudman,Västanåskolans Ekonomiska förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696129191,true,
vastansjobyskola.se,enskild_huvudman,Västansjö skola AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5569182784,true,
vastbergaskolan.se,enskild_huvudman,VÄSTBERGASKOLAN AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565977609,true,
vasterasmontessoriskola.se,enskild_huvudman,VÄSTERÅS MONTESSORISKOLA AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565848420,true,
vasterholm.se,enskild_huvudman,VÄSTERHOLMS FRISKOLA AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565672812,true,
vastsvenskagymnasiet.se,enskild_huvudman,Idrottens Skola i Göteborg AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5562035906,true,
vattenfallgymnasiet.se,enskild_huvudman,Forsmarks Gymnasium AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566597885,true,
vaxjofria.se,enskild_huvudman,VÄXJÖ FRIA GYMNASIUM AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565847836,true,
vaxjomontessori.se,enskild_huvudman,Stella Montessori AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566182662,true,
vaxsjobyskola.se,enskild_huvudman,Växsjö byskola AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568021496,true,
vbgmo.se,enskild_huvudman,Varbergs Montessoriskola Ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164083417,true,
vebomarksbyaskola.se,enskild_huvudman,VEBOMARKS FRISKOLEFÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8947019397,true,
vejbystrandsskola.se,enskild_huvudman,Vejbystrands Skola och Förskola Ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164063872,false,
vendestigen.se,enskild_huvudman,Vendestigens Förskola och Skola AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565422762,true,
vesterhavsskolan.se,enskild_huvudman,Vesterhavet AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567870398,true,
vetenskapsskolan.se,enskild_huvudman,Shatilah bygg och renovering AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567716583,false,
vetlandafriskola.se,enskild_huvudman,HOPE STIFTELSEN,official_org_site,https://vetlandafriskola.se/,true,confirmed_from_skolverket_missing_url_queue;school_unit=Vetlanda Friskola(AKTIV)
vettergymnasiet.se,enskild_huvudman,Wetterbygdens Gymnasium AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567507420,true,
vfg.se,enskild_huvudman,VFG Utbildning AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5562496629,true,
vibyfriskola.se,enskild_huvudman,OGENHOLTS FRISKOLA AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565533873,true,
vibyskolan.se,enskild_huvudman,VIBYSKOLAN EKONOMISK FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696034201,true,
victoriaskolan.se,enskild_huvudman,TYSKA SKOLAN GÖTEBORG EK. FÖR.,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696043608,true,
victumgymnasium.se,enskild_huvudman,Victum Gymnasium Aktiebolag,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564889482,true,
videdalsprivatskolor.se,enskild_huvudman,AKTIEBOLAGET VIDEDALS PRIVATSKOLOR,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564518750,true,
vigs.se,enskild_huvudman,Lacko Internationella Grundskola AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5568111123,true,
vikensmontessori.se,enskild_huvudman,VIKENS MONTESSORI AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564977121,false,
viktoriaskolan.se,enskild_huvudman,BRICKEBERGSKYRKANS SKOLSTIFTELSE,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8750034491,true,
viljan.se,enskild_huvudman,Viljan Individ och Familj AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5564778958,true,
viljanfriskola.se,enskild_huvudman,Viljan Friskola AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567777775,true,
viljaskolan.se,enskild_huvudman,Utbildia AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5591893754,true,
villamy.se,enskild_huvudman,Monteprenör AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567874945,true,
villberga.com,enskild_huvudman,VILLBERGA FAMILJECENTER AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565716650,true,
vins.se,enskild_huvudman,Utbildningsservice i Västerås AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566708615,true,
vintertullsskolan.se,enskild_huvudman,VINTERTULLSSKOLAN I STOCKHOLM AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5565541215,true,
virestadsfriskola.se,enskild_huvudman,Virestads Friskola Ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696194153,true,
viskolan.org,enskild_huvudman,STIFTELSEN VÄXJÖ ISLAMISKA SKOLA,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8024242904,true,
vistaholm.se,enskild_huvudman,FÖRÄLDRAKOOPERATIVET VISTAHOLM EK. FÖR.,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164477551,true,
vitadalensskola.se,enskild_huvudman,Vitådalens skola ekonomisk förening,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7696315931,true,
vogy.se,enskild_huvudman,Vård och omsorgsgymnasiet i Sollentuna AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5592575061,true,
vrenafriskola.se,enskild_huvudman,VRENA FRISKOLEFÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8024604285,true,
vuollerimsfriskola.se,enskild_huvudman,Vuollerims Friskola AB,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5567857262,true,
waldorfkarlshamn.se,enskild_huvudman,DAGGKÅPAN EKONOMISK FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/7164056082,true,
waldorfostersund.se,enskild_huvudman,Vidarskolan AB (svb),skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5566578307,true,
waldorfskolan.se,enskild_huvudman,DJURGÅRDENS WALDORFSKOLEFÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8024222641,true,
waldorfsolvinden.se,enskild_huvudman,WALDORFBARNTRÄDGÅRDEN SOLVINDEN,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8450033645,true,
waldorfumea.se,enskild_huvudman,STIFTELSEN UMEÅ WALDORFSKOLA R KARLSSON MFL,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8940012076,true,
wallakraskolaochforskola.se,enskild_huvudman,VALLÅKRABYGDENS BARNSERVICE AKTIEBOLAG,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5560335837,true,
wallbergsskolan.se,enskild_huvudman,WALLBERGSSKOLANS IDEELLA FÖRENING,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8492023802,true,
waochurch.com,enskild_huvudman,WE ARE ONE CHURCH,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/8020033687,true,
whgy.se,enskild_huvudman,Gimo UtbildningsAktiebolag,skolverket_organizer_api,https://api.skolverket.se/skolenhetsregistret/v2/organizers/5560614041,true,
